label,text
0,"I noticed what you said and the concerns it caused. Actually, Muslims are kind and sincere. However, people usually can access only negative events and issues about Islam and do not consider good news meaningful. We do not want only fear exists in the society. Hence, we should help people know about Islam and Muslims."
0,"Rapism and extremism are indeed problems of the modern society, but does it mean that they are attributed to Muslims only? This is a much broader problem, we should deal with it, but no need to be chauvinist and accuse Muslims."
0,"As you said, it is extremism which does not represent the majority of Muslims. We do not want more fear or hate speech in our life. We could help people know the true Muslims by reading the facts and conversing with your Muslim neighbors."
0,People's concerns must be based in evidence and not hatred.
0,The often ignored fact is that Muslims are some of the largest victims of ISIS and within the ISIS-controlled community itself.
0,Why would it? Why such hatred towards an entire faith?
0,Crime and criminals are not dependent on any culture. Christian criminals are also not held by religious events. It is just not correct to align religion and criminality.
0,Muslims criticize violence and terrorism as well. They even became victims of ISIS after they denounced ISIS for its violent actions.
0,"There's the same proportion of criminals among muslims as it is among western people. You cannot say that Muslims are doing terrorism and raping children, this is simply exaggeration."
0,Many victims of terror are Muslim.
0,Because the act of one person or group is not reflective of an entire faith.
0,"Yes, we do."
0,"There are many examples of Muslims protesting against ISIS. Seriously, do a google search."
0,A simple google search of this will illustrate otherwise (provide evidence).
0,Have you heard about the Arab Counter-Terrorism Coalition?
0,"Terrorism and targeting the general public with bombs, assault rifles or any other means is horrific, there is no excuse but lets be clear when a white man does it its called mental illness regardless of what groups he belongs to; when a black man does it its called terrorism."
0,"And pipe bombs were sent to Trump's opposition, terror in all it is forms must be defeated. No use just blaming Muslims."
0,"Actually, in 2015 13,286 people were killed in the US by firearms and 26,819 were injured. Tell me does that count as terrorism or it is only that when Muslims do it?"
0,"Terrorists come in all religions and political views. People opposing Trump were sent letter bombs, the 'Troubles' saw Christian terrorists on both sides of the border. Let's challenge all terrorism."
0,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate."
0,The vast majority of Global Terrorism is about politics and land not faith. One fact you do not seem to want to deal with.
