,label,text,dataset
2554,0,Sounds like incitement to me.,hate_2_prepped.csv
2555,0,Bloody retribution? Most people of all faiths are just getting on with their lives and a tiny minority like your comment seems to be trying to create conflict. But I do not think any of you are winning.,hate_2_prepped.csv
2556,0,Didn't realise we were against each other. [insert number of Muslim doctors] seems like they're making Britain stronger.,hate_2_prepped.csv
2557,0,The only thing Muslims are trying to 'win' is the right to exist free from discrimination and dehumanising hate like this.,hate_2_prepped.csv
2558,0,Its not an us and them thing. We are all just trying to get on and make a living. You do not do that by putting anyone down.,hate_2_prepped.csv
2559,0,Have won at what? The only thing I see is paranoid messages like this painting a not so convincing picture of some sort of Muslim originated threat.,hate_2_prepped.csv
2560,0,Good to see you are so respectful of your fellow human beings. Cockroaches is such an endearing and humanising term.,hate_2_prepped.csv
2561,0,Bloody retribution? An eye for an eye makes the whole world blind!,hate_2_prepped.csv
2562,0,"Yes, as well as everything non-Muslims aren't allowed to do by law, Muslims also have to put up with hateful bigotry and prejudice from people like you.",hate_2_prepped.csv
2563,0,In what way?,hate_2_prepped.csv
2564,0,Evidence please?,hate_2_prepped.csv
2565,0,It is quite literally not.,hate_2_prepped.csv
2566,0,"Nah, I think that is too much effort for our politicians.",hate_2_prepped.csv
2567,0,"If Muslims are treated any differently by the law, they're treated worse (link to article about stop and search and police targeting of Muslims).",hate_2_prepped.csv
2568,0,Example?,hate_2_prepped.csv
2569,0,No because muslims and therefore islam live in western nations and add so much positivity.,hate_2_prepped.csv
2570,0,British Muslims contribute 31 billion to the UK economy and you'd call that a threat?,hate_2_prepped.csv
2571,0,I'd say the real threat is divisive comments like this.,hate_2_prepped.csv
2572,0,Islam has existed alongside and within western civilisation for centuries. The scapegoating of Muslims as a threat is what is really worrying in our society.,hate_2_prepped.csv
2573,0,"Do you think maybe the media paints this picture of Islam to distract people from actual threats to civilisation, which are a conflict of interest for the powerful? Climate change and capitalist exploitation spring to mind.",hate_2_prepped.csv
2574,0,"A much bigger threat to our diverse, tolerant western civilisation is hatred generalised to entire religions.",hate_2_prepped.csv
2575,0,"Oh, the 95% of British Muslims who feel loyalty to the UK? Sounds terrifying!",hate_2_prepped.csv
2576,0,Have you thought about what western value is what Islam is really about?,hate_2_prepped.csv
2577,0,"Go on talking to yourself, no one will listen.",hate_2_prepped.csv
2578,0,"What exactly is the West going to 'win'? Muslims are not waging a war on western society, it is only the fearmongering media spreading these myths and causing divide.",hate_2_prepped.csv
2579,0,I thought our society was based on respect tolerance and merit. Hate and prejudice does not belong in western society.,hate_2_prepped.csv
2580,0,Except for all the people who are muslim and live in the west peacefully?,hate_2_prepped.csv
2581,0,Let's do the Timewarp again! Let's not re-run the Crusades. It did not end well last time.,hate_2_prepped.csv
2582,0,"Islam does belong in our multicultural Western society. Unfortunately for you, intolerance doesn't.",hate_2_prepped.csv
2583,0,"I'd agree that there are 'fundamentalist' elements of various religions that are incompatible with 21st century Western values, but this is because 'successful' religions are not 'mono-cultures' but faiths that adapt, change and borrow from the local cultures in the countries in which they are practiced.",hate_2_prepped.csv
2584,0,The only obstacle to Islam coexisting with Western culture is intolerance like this.,hate_2_prepped.csv
2585,0,"Who said that West and Islam are competing at all? Is there a war? I do not like this way of seeing things. We should live in one world together and solve bigger problems humanity is facing, not fight over different cultures.",hate_2_prepped.csv
2586,0,Unless of course we are already awake and recognise that the winners are those of us that can embrace respect tolerance and merit.,hate_2_prepped.csv
2587,0,"The media scapegoats Muslims and encourages division. When will YOU wake up and see you have been misled by institutions creating an 'us' and 'them' divide, demonising Muslims to detract attention from bigger societal issues.",hate_2_prepped.csv
2588,0,"Islam has given many things to the Western society. For example, medicine, mathematics. These things belong with our society. It is not correct to deny all good things about a certain culture.",hate_2_prepped.csv
2589,0,"I am not sure what you think the West will be the 'winner' of. Islam isn't in competition with Western culture, and the idea it threatens it is a myth spread to incite fear.",hate_2_prepped.csv
2590,0,"Raise your voice in celebration! They bring so much to share, skills, tolerance and love - do not believe the hate mongers.",hate_2_prepped.csv
2591,0,Sorry I think your a couple millennia too late.,hate_2_prepped.csv
2592,0,"Or just maybe, the silence is because there is only a tiny number of people that agree with you.",hate_2_prepped.csv
2593,0,Christianity and Islam are united in preaching love and leaving judgment to God / Allah what are you preaching?,hate_2_prepped.csv
2594,0,There is nothing to raise your voice to. Have you ever spoken to your local Muslim community?,hate_2_prepped.csv
2595,0,"You are right, if you experience hate in any form, report it.",hate_2_prepped.csv
2596,0,After tolerance comes acceptance - after acceptance comes love - we are halfway there! Christianity and Islam are united in preaching love now that is something to shout about.,hate_2_prepped.csv
2597,0,Islam - Silence is tacit acceptance. Raise your voice against Islamophobia!,hate_2_prepped.csv
2598,0,"That sounds very extreme, remind me again which group is the violent dangerous one?",hate_2_prepped.csv
2599,0,"Don't believe biased media coverage about all Muslims being terrorists, the vast majority of Muslims condemn these people. The world is a much better place than what is portrayed in the news.",hate_2_prepped.csv
2600,0,The 100 million pounds they donated to charity on Ramadan must be part of that evil plan to blow everyone up.,hate_2_prepped.csv
2601,0,"Right-wing terrorism, especially terrorist activities perpetrated by the far-right are greater in number (in the US) than those motivated by Islamic extremism.",hate_2_prepped.csv
2602,0,"This is a disgusting thing to say, you would not say this about non-Muslims would you?",hate_2_prepped.csv
2603,0,Holocaust mk 2? Are you really that person?,hate_2_prepped.csv
2604,0,Last time I heard Muslims came into Europe to help rebuild it after WW2 when Europeans blew each other up.,hate_2_prepped.csv
2605,0,Terrorism is not confined to one particular religion.,hate_2_prepped.csv
2606,0,"Many Muslims, especially those living in the Middle East are victims of terrorism and terrorist attacks on a daily basis such as those perpetrated by ISIS.",hate_2_prepped.csv
2607,0,Think you are digging yourself into a bit of a hole there.,hate_2_prepped.csv
2608,0,Should we 'put all Christians in a hole in the ground' to punish the minority who carry out terror attacks in the name of their faith? Or would that be a disproportionate response to the actions of a minority?,hate_2_prepped.csv
